QuestionID	Question	DocumentID	DocumentTitle	SentenceID	Sentence	Label
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-9	The integrated data are then moved to yet another database, often called the data warehouse database, where the data is arranged into hierarchical groups often called dimensions and into facts and aggregate facts.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-10	The combination of facts and dimensions is sometimes called a star schema .	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-11	The access layer helps users retrieve data.	1
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-12	A data warehouse constructed from an integrated data source systems does not require ETL, staging databases, or operational data store databases.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-13	The integrated data source systems may be considered to be a part of a distributed operational data store layer.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-14	Data federation methods or data virtualization methods may be used to access the distributed integrated source data systems to consolidate and aggregate data directly into the data warehouse database tables.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-15	Unlike the ETL-based data warehouse, the integrated source data systems and the data warehouse are all integrated since there is no transformation of dimensional or reference data.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-16	This integrated data warehouse architecture supports the drill down from the aggregate data of the data warehouse to the transactional data of the integrated source data systems.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-17	Data warehouses can be subdivided into data marts .	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-18	Data marts store subsets of data from a warehouse.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-19	This definition of the data warehouse focuses on data storage.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-20	The main source of the data is cleaned, transformed, cataloged and made available for use by managers and other business professionals for data mining , online analytical processing , market research and decision support (Marakas & O'Brien 2009).	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-21	However, the means to retrieve and analyze data, to extract, transform and load data, and to manage the data dictionary are also considered essential components of a data warehousing system.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-22	Many references to data warehousing use this broader context.	0
Q1221	what are warehouse spreadsheets used for	D1170	Data warehouse	D1170-23	Thus, an expanded definition for data warehousing includes business intelligence tools , tools to extract, transform and load data into the repository, and tools to manage and retrieve metadata .	0
Q1222	what is a rock quarry	D1171	Quarry	D1171-0	Portland stone quarry on the Isle of Portland , England	0
Q1222	what is a rock quarry	D1171	Quarry	D1171-1	An abandoned construction aggregate quarry near Adelaide , South Australia	0
Q1222	what is a rock quarry	D1171	Quarry	D1171-2	A quarry is a type of open-pit mine from which rock or minerals are extracted.	1
Q1222	what is a rock quarry	D1171	Quarry	D1171-3	Quarries are generally used for extracting building materials , such as dimension stone , construction aggregate , riprap , sand , and gravel .	0
Q1222	what is a rock quarry	D1171	Quarry	D1171-4	They are often collocated with concrete and asphalt plants due to the requirement for large amounts of aggregate in those materials.	0
Q1222	what is a rock quarry	D1171	Quarry	D1171-5	Open mines that produce minerals are typically referred to as open pit mines.	0
Q1222	what is a rock quarry	D1171	Quarry	D1171-6	The word quarry can include underground quarrying for stone, such as Bath stone .	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-0	Mormons () are a religious and cultural group related to Mormonism , the principal branch of the Latter Day Saint movement of Restorationist Christianity , which began with the visions of Joseph Smith in upstate New York during the 1820s.	1
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-1	After Smith's death in 1844 the Mormons followed Brigham Young to what would become the Utah Territory .	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-2	Today Mormons are understood to be members of The Church of Jesus Christ of Latter-day Saints (LDS Church).	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-3	Some Mormons are also either independent or non-practicing.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-4	The center of Mormon cultural influence is in Utah , and North America has more Mormons than any other continent, though the majority of Mormons live outside the United States.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-5	Mormons have developed a strong sense of communality that stems from their doctrine and history.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-6	During the 19th century Mormon converts tended to gather to a central geographic location, and between 1852 and 1890 a minority of Mormons openly practiced plural marriage , a form of religious polygamy.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-7	Mormons dedicate large amounts of time and resources to serving in their church, and many young Mormons choose to serve a full-time proselytizing mission.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-8	Mormons have a health code that eschews alcoholic beverages, tobacco, coffee, tea, and other addictive substances.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-9	They tend to be very family-oriented, and have strong connections across generations and with extended family, reflective of their belief that families can be sealed together beyond death and throughout eternity.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-10	Mormons also have a strict law of chastity , requiring abstention from sexual relations outside of marriage and strict fidelity within marriage.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-11	Mormons self-identify as Christian , though some of their beliefs differ from mainstream Christianity.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-12	Mormons believe in the Bible , as well as other books of scripture, such as the Book of Mormon .	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-13	They have a unique view of cosmology, and believe that all people are spirit-children of God.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-14	Mormons believe that returning to God requires following the example of Jesus Christ , and accepting his atonement through ordinances such as baptism.	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-15	They believe that Christ's church was restored through Joseph Smith, and is guided by living prophets and apostles .	0
Q1224	Who Started the Mormon Church	D1173	Mormons	D1173-16	Central to Mormon faith is the belief that God speaks to his children and answers their prayers.	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-0	Super Bowl XLIII was an American football game between the American Football Conference (AFC) champion Pittsburgh Steelers and the National Football Conference (NFC) champion Arizona Cardinals to decide the National Football League (NFL) champion for the 2008 season .	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-1	The Steelers defeated the Cardinals by the score of 27–23.	1
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-2	The game was played on February 1, 2009, at Raymond James Stadium in Tampa, Florida .	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-3	With this win, the Steelers became the first team to win six Super Bowls.	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-4	Pittsburgh, who finished the regular season with a 12–4 record, also won their second Super Bowl in four years after winning Super Bowl XL at the end of the 2005 season .	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-5	The Cardinals entered the game seeking their first NFL title since 1947 , the longest championship drought in the league.	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-6	The club became an unexpected winner during the regular season, compiling a 9–7 record, and the playoffs with the aid of head coach Ken Whisenhunt , who was the Steelers' offensive coordinator in Super Bowl XL , and the re-emergence of quarterback Kurt Warner , who was the Super Bowl MVP in Super Bowl XXXIV with his former team, St. Louis Rams .	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-7	Pittsburgh jumped to a 17–7 halftime lead, aided by linebacker James Harrison 's Super Bowl record 100-yard interception return for a touchdown.	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-8	Trailing 20–7 at the start of the fourth quarter, Arizona scored 16 unanswered points, including wide receiver Larry Fitzgerald 's 64-yard touchdown reception, to take the lead with 2:37 remaining in the game.	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-9	But the Steelers marched 78 yards to score on wide receiver Santonio Holmes ' 6-yard game-winning touchdown catch with 35 seconds left.	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-10	Holmes, who caught nine passes for 131 yards and a touchdown, including four receptions for 73 yards on that final game-winning drive, was named Super Bowl MVP .	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-11	He became the sixth wide receiver to win the award, and also was the third Pittsburgh receiver to win the award, following Lynn Swann and Hines Ward .	0
Q1232	who won the 2009 super bowl	D1180	Super Bowl XLIII	D1180-12	Despite the global financial crisis and limited amount of ancillary festivities that are normally held before the game, the NBC television network broadcast attracted an average U.S. audience of 98.7 million viewers, making it the most watched Super Bowl in history to that point.	0
Q1235	what are the characteristics of bryophytes	D1182	Bryophyte	D1182-0	Marchantia , a liverwort	0
Q1235	what are the characteristics of bryophytes	D1182	Bryophyte	D1182-1	Bryophyte is a traditional name used to refer to all embryophytes (land plants ) that do not have true vascular tissue and are therefore called ' non-vascular plants '.	0
Q1235	what are the characteristics of bryophytes	D1182	Bryophyte	D1182-2	Some bryophytes do have specialized tissues for the transport of water; however since these do not contain lignin , they are not considered to be true vascular tissue.	1
Q1235	what are the characteristics of bryophytes	D1182	Bryophyte	D1182-3	Currently bryophytes are thought not to be a natural or monophyletic group; however the name is convenient and remains in use as a collective term for mosses , hornworts , and liverworts .	0
Q1235	what are the characteristics of bryophytes	D1182	Bryophyte	D1182-4	Bryophytes produce enclosed reproductive structures (gametangia and sporangia), but they produce neither flowers nor seeds , reproducing via spores .	0
Q1235	what are the characteristics of bryophytes	D1182	Bryophyte	D1182-5	The term bryophyte comes from Greek βρύον, bryon, "tree-moss, oyster-green" + φυτόν - phyton "plant".	0
Q1238	when did xbox release	D1185	Xbox	D1185-0	The Xbox is a video game console manufactured by Microsoft .	0
Q1238	when did xbox release	D1185	Xbox	D1185-1	It was released on November 15, 2001 in North America, February 22, 2002 in Japan, and March 14, 2002 in Australia and Europe.	1
Q1238	when did xbox release	D1185	Xbox	D1185-2	It was Microsoft's first foray into the gaming console market.	0
Q1238	when did xbox release	D1185	Xbox	D1185-3	As part of the sixth-generation of gaming , the Xbox competed with Sony 's PlayStation 2 , Sega 's Dreamcast (which stopped American sales before the Xbox went on sale), and Nintendo 's GameCube .	0
Q1238	when did xbox release	D1185	Xbox	D1185-4	The Xbox was the first console offered by an American company after the Atari Jaguar stopped sales in 1996.	0
Q1238	when did xbox release	D1185	Xbox	D1185-5	The integrated Xbox Live service launched in November 2002 allowed players to play games online with a broadband connection.	0
Q1238	when did xbox release	D1185	Xbox	D1185-6	It first competed with Dreamcast's online service but later primarily competed with PlayStation 2's online service .	0
Q1238	when did xbox release	D1185	Xbox	D1185-7	Although these two are free while Xbox Live required a subscription, as well as broadband-only connection which was not completely adopted yet, Xbox Live was a success due to better servers , features such as a buddy list, and milestone titles like Halo 2 released in November 2004, which is the best-selling Xbox video game and was by far the most popular online game for years.	0
Q1238	when did xbox release	D1185	Xbox	D1185-8	Xbox's successor, the Xbox 360 , was launched in November 2005.	0
Q1238	when did xbox release	D1185	Xbox	D1185-9	The Xbox was discontinued in late 2005 in Japan where sales were poor.	0
Q1238	when did xbox release	D1185	Xbox	D1185-10	It was discontinued in late 2006 in Europe and early 2007 in North America.	0
Q1238	when did xbox release	D1185	Xbox	D1185-11	The last Xbox game in Europe was Tony Hawk's Project 8 released in November 2006, and the last game in North America was Madden NFL 09 released in August 2008.	0
Q1238	when did xbox release	D1185	Xbox	D1185-12	Support for out-of-warranty Xbox consoles was discontinued on March 2, 2009, stating that any in-warranty repair now needed will not be undertaken.	0
Q1238	when did xbox release	D1185	Xbox	D1185-13	Xbox access to Xbox Live was stopped on April 15, 2010.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-0	A role-playing game (RPG and sometimes roleplaying game) is a game in which players assume the roles of characters in a fictional setting .	1
Q1242	what is a roll play games	D1189	Role-playing game	D1189-1	Players take responsibility for acting out these roles within a narrative, either through literal acting or through a process of structured decision-making or character development.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-2	Actions taken within many games succeed or fail according to a formal system of rules and guidelines.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-3	There are several forms of RPG.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-4	The original form, sometimes called the tabletop RPG , is conducted through discussion, whereas in live action role-playing games (LARP) players physically perform their characters' actions.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-5	In both of these forms, an arranger called a game master (GM) usually decides on the rules and setting to be used and acts as referee, while each of the other players plays the role of a single character.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-6	Several varieties of RPG also exist in electronic media, such as multi-player text-based MUDs and their graphics-based successors, massively multiplayer online role-playing games (MMORPGs).	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-7	Role-playing games also include single-player offline role-playing video games in which players control a character or team who undertake quests, and may include capabilities that advance using statistical mechanics.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-8	These games often share settings and rules with tabletop RPGs, but emphasize character advancement more than collaborative storytelling.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-9	Despite this variety of forms, some game forms such as trading card games and wargames that are related to role-playing games may not be included.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-10	Role-playing activity may sometimes be present in such games, but it is not the primary focus.	0
Q1242	what is a roll play games	D1189	Role-playing game	D1189-11	The term is also sometimes used to describe roleplay simulation games and exercises used in teaching, training, and academic research.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-0	The American Civil War (ACW), also known as the War between the States or simply the Civil War (see naming ), was a civil war fought from 1861 to 1865 between the United States (the "Union" or the "North") and several Southern slave states that declared their secession and formed the Confederate States of America (the "Confederacy" or the "South").	1
Q1243	when did the civil war start and where	D359	American Civil War	D359-1	The war had its origin in the issue of slavery , especially the extension of slavery into the western territories.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-2	Foreign powers did not intervene.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-3	After four years of bloody combat that left over 600,000 soldiers dead and destroyed much of the South's infrastructure, the Confederacy collapsed, slavery was abolished, and the difficult Reconstruction process of restoring national unity and guaranteeing rights to the freed slaves began.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-4	In the 1860 presidential election , Republicans, led by Abraham Lincoln , opposed expanding slavery into United States' territories .	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-5	Lincoln won, but before his inauguration on March 4, 1861, seven cotton-based slave states formed the Confederacy.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-6	Outgoing Democratic President James Buchanan and the incoming Republicans rejected secession as illegal.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-7	Lincoln's inaugural address declared his administration would not initiate civil war.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-8	Eight remaining slave states continued to reject calls for secession.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-9	Confederate forces seized numerous federal forts within territory claimed by the Confederacy.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-10	A Peace Conference failed to find a compromise, and both sides prepared for war.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-11	The Confederates assumed that European countries were so dependent on " King Cotton " that they would intervene; none did and none recognized the new Confederate States of America.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-12	Hostilities began on April 12, 1861, when Confederate forces fired upon Fort Sumter , a key fort held by Union troops in South Carolina.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-13	Lincoln called for each state to provide troops to retake the fort; consequently, four more slave states joined the Confederacy, bringing their total to eleven.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-14	The Union soon controlled the border states and established a naval blockade that crippled the southern economy.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-15	The Eastern Theater was inconclusive in 1861–62.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-16	The autumn 1862 Confederate campaign into Maryland (a Union state) ended with Confederate retreat at the Battle of Antietam , dissuading British intervention.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-17	Lincoln issued the Emancipation Proclamation , which made ending slavery a war goal.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-18	To the west, by summer 1862 the Union destroyed the Confederate river navy, then much of their western armies, and the Union at Vicksburg split the Confederacy in two at the Mississippi River.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-19	In 1863, Robert E. Lee's Confederate incursion north ended at the Battle of Gettysburg .	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-20	Western successes led to Ulysses S. Grant command of all Union armies in 1864.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-21	In the Western Theater, William T. Sherman drove east to capture Atlanta and marched to the sea , destroying Confederate infrastructure along the way.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-22	The Union marshaled the resources and manpower to attack the Confederacy from all directions, and could afford to fight battles of attrition through the Overland Campaign towards Richmond, the Confederate capital.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-23	The defending Confederate army failed, leading to Lee's surrender to Grant at Appomattox Court House on April 9, 1865.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-24	The American Civil War was one of the earliest true industrial wars .	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-25	Railroads, the telegraph, steamships, and mass-produced weapons were employed extensively.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-26	The mobilization of civilian factories, mines, shipyards, banks, transportation and food supplies all foreshadowed World War I .	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-27	It remains the deadliest war in American history , resulting in the deaths of an estimated 750,000 soldiers and an undetermined number of civilian casualties.	0
Q1243	when did the civil war start and where	D359	American Civil War	D359-28	Historian John Huddleston estimates the death toll at ten percent of all Northern males 20–45 years old, and 30 percent of all Southern white males aged 18–40.	0
Q1244	What are the busiest airports in the world	D1190	World's busiest airport	D1190-0	The definition of the world's busiest airport has been specified by the Airports Council International in Geneva, Switzerland.	1
Q1244	What are the busiest airports in the world	D1190	World's busiest airport	D1190-1	The ACI defines and measures the following three types of airport traffic:	0
Q1244	What are the busiest airports in the world	D1190	World's busiest airport	D1190-2	Passenger traffic: total passengers emplaned and deplaned, passengers in transit counted once	0
Q1244	What are the busiest airports in the world	D1190	World's busiest airport	D1190-3	Cargo traffic: loaded and unloaded freight and mail in metric tonnes	0
Q1244	What are the busiest airports in the world	D1190	World's busiest airport	D1190-4	Traffic movements: landings and take-offs of aircraft	0
Q1248	where the streets have no name filming location	D1193	Where the Streets Have No Name	D1193-0	"Where the Streets Have No Name" is a song by rock band U2 .	0
Q1248	where the streets have no name filming location	D1193	Where the Streets Have No Name	D1193-1	It is the opening track from their 1987 album The Joshua Tree and was released as the album's third single in August 1987.	0
Q1248	where the streets have no name filming location	D1193	Where the Streets Have No Name	D1193-2	The song's hook is a repeating guitar arpeggio using a delay effect, played during the song's introduction and again at the end.	0
Q1248	where the streets have no name filming location	D1193	Where the Streets Have No Name	D1193-3	Lead vocalist Bono wrote the lyrics in response to the notion that it is possible to identify a person's religion and income based on the street on which they lived, particularly in Belfast .	0
Q1248	where the streets have no name filming location	D1193	Where the Streets Have No Name	D1193-4	During the band's difficulties recording the song, producer Brian Eno considered erasing the song's tapes to have them start from scratch.	0
Q1248	where the streets have no name filming location	D1193	Where the Streets Have No Name	D1193-5	"Where the Streets Have No Name" was praised by critics and became a commercial success, peaking at number thirteen in the US, number fourteen in Canada, number ten in the Netherlands, and number four in the United Kingdom.	0
Q1248	where the streets have no name filming location	D1193	Where the Streets Have No Name	D1193-6	The song has become one of the band's most popular songs and has remained a staple of their live act since the song debuted in 1987 on The Joshua Tree Tour .	0
Q1248	where the streets have no name filming location	D1193	Where the Streets Have No Name	D1193-7	The song was notably performed on a Los Angeles rooftop for the filming of its music video, which won a Grammy Award for Best Performance Music Video .Recently the song has been used by the NFL's Baltimore Ravens as their entrance song in Super Bowl XLVII	1
Q1253	where did the mayflower land	D1198	Mayflower	D1198-0	The Mayflower was the ship that in 1620 transported 102 English Pilgrims , including a core group of Separatists , to New England.	1
Q1253	where did the mayflower land	D1198	Mayflower	D1198-1	Their story is one of travail and survival in a harsh New World environment.	0
Q1254	what is a forward in soccer	D1199	Forward (association football)	D1199-0	A New Zealand forward (in white) takes a shot on goal against Cameroon in the 2011 FIFA U-20 World Cup .	0
Q1254	what is a forward in soccer	D1199	Forward (association football)	D1199-1	Forwards, also known as strikers, are the players on a team in association football who play nearest to the opposing team's goal, and are therefore principally responsible for scoring goals.	1
Q1254	what is a forward in soccer	D1199	Forward (association football)	D1199-2	This very advanced position and its limited defensive responsibilities mean forwards normally score more goals than other players.	0
Q1254	what is a forward in soccer	D1199	Forward (association football)	D1199-3	This position requires intelligence, speed, and power, both of execution and of thought, to perform the role well.	0
Q1254	what is a forward in soccer	D1199	Forward (association football)	D1199-4	Modern team formations usually include one to three forwards; two is the most common.	0
Q1254	what is a forward in soccer	D1199	Forward (association football)	D1199-5	Coaches typically field one striker who plays in an advanced position (the centre forward), and another attacking forward who plays somewhat deeper and assists in making goals as well as scoring (the second striker).	0
Q1254	what is a forward in soccer	D1199	Forward (association football)	D1199-6	It should be noted that inside forwards develop from attacking midfield positions and hence are naturally midfielders.	0
Q1254	what is a forward in soccer	D1199	Forward (association football)	D1199-7	Barcelona FC star Lionel Messi is a typical Attacking Midfielder seen as a forward due to his shot accuracy.	0
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-0	A California domestic partnership is a legal relationship available to same-sex couples, and to certain opposite-sex couples in which at least one party is at least 18 years of age.	1
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-1	It affords the couple "the same rights, protections, and benefits, and... the same responsibilities, obligations, and duties under law..." as married spouses.	0
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-2	Enacted in 1999, the domestic partnership registry was the first of its kind in the United States created by a legislature without court intervention.	0
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-3	Initially, domestic partnerships enjoyed very few privileges—principally just hospital-visitation rights and the right to be claimed as a next of kin of the estate of a deceased partner.	0
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-4	The legislature has since expanded the scope of California domestic partnerships to include all of the rights and responsibilities common to marriage.	0
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-5	As such, California domestic partnerships are functionally equivalent to civil unions offered in several other states.	0
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-6	Although the program enjoys broad support in California, it has been the source of some controversy.	0
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-7	Groups opposed to the recognition of same-sex families have challenged the expansion of domestic partnerships in court.	0
Q1255	WHO QUALIFIES AS A DOMESTIC PARTNER IN CA	D1200	Domestic partnership in California	D1200-8	Conversely, advocates of same-sex marriage contend that anything less than full marriage rights extended to same-sex partners is analogous to the "separate but equal" racial laws of the Jim Crow era.	0
Q1256	where did mark jackson play pro basketball?	D1201	Mark Jackson (basketball)	D1201-0	Mark A. Jackson (born April 1, 1965) is an American basketball coach, and former player who is the current head coach of the Golden State Warriors of the NBA .	0
Q1256	where did mark jackson play pro basketball?	D1201	Mark Jackson (basketball)	D1201-1	A point guard from St. John's University , he played for the New York Knicks , Indiana Pacers , Los Angeles Clippers , Denver Nuggets , Toronto Raptors , Utah Jazz and Houston Rockets in the NBA in a career spanning from 1987 to 2004.	1
Q1256	where did mark jackson play pro basketball?	D1201	Mark Jackson (basketball)	D1201-2	Jackson has also worked as a commentator for ESPN and ABC alongside his former coach Jeff Van Gundy and play-by-play man Mike Breen .	0
Q1256	where did mark jackson play pro basketball?	D1201	Mark Jackson (basketball)	D1201-3	He was previously an NBA analyst for The YES Network 's New Jersey Nets games.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-0	South Africa has eleven official languages : Afrikaans , English , Ndebele , Northern Sotho , Sotho , Swazi , Tswana , Tsonga , Venda , Xhosa and Zulu .	1
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-1	Fewer than two percent of South Africans speak a first language other than an official one.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-2	Most South Africans can speak more than one language.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-3	Dutch and English were the first official languages of South Africa from 1910 to 1925.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-4	Afrikaans was added as a part of Dutch in 1925 .	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-5	Dutch was replaced by Afrikaans when South Africa became a republic in 1961, and Dutch was dropped in 1983, so between 1983 and 1994, South Africa had two official languages: English and Afrikaans.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-6	The English version of the South African constitution refers to the languages by the names in those languages: isiZulu , isiXhosa , Afrikaans , Sepedi (referring to Northern Sotho), Setswana , English , Sesotho (referring to Southern Sotho), Xitsonga , Siswati , Tshivenda and isiNdebele (referring to Southern Ndebele).	1
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-7	In South Africa, Southern Ndebele is known simply as Ndebele, as most speakers of Northern Ndebele live in Zimbabwe.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-8	The 1993 version of the Constitution referred to Northern Sotho as Sesotho sa Leboa, but the 1996 version referred to the language as Sepedi.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-9	Different government departments and official bodies use different terms to denote Northern Sotho.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-10	The main language of government is English even if South Africans often take pride in using indigenous languages for any purpose.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-11	Afrikaans also features prominently in commerce together with English as the languages with the highest number of fluent speakers are Afrikaans and English.	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-12	In terms of linguistic classification, the official languages include two West-Germanic languages ( English and Afrikaans ) and nine Bantu languages .	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-13	Four of these are Nguni languages (Zulu, Xhosa, Swati and Ndebele) and three are Sotho–Tswana languages (Northern Sotho, Southern Sotho and Tswana).	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-14	Tsonga is a Tswa–Ronga language .	0
Q1257	what languages are spoken in south africa	D1202	Languages of South Africa	D1202-15	South African Sign Language is a distinct though incompletely emerged national standard language which also subsumes a cluster of semi-standardised dialects.	0
Q1262	Who controlled Alaska before US?	D1207	Alaska	D1207-0	Alaska () is a state in the United States , situated in the northwest extremity of the North American continent , with the international boundary with Canada to the east, the Arctic Ocean to the north, and the Pacific Ocean to the west and south, with Russia further west across the Bering Strait .	0
Q1262	Who controlled Alaska before US?	D1207	Alaska	D1207-1	Alaska is the largest state in the United States by area, the 4th least populous and the least densely populated of the 50 United States .	0
Q1262	Who controlled Alaska before US?	D1207	Alaska	D1207-2	Approximately half of Alaska's 731,449 residents live within the Anchorage metropolitan area .	0
Q1262	Who controlled Alaska before US?	D1207	Alaska	D1207-3	Alaska's economy is dominated by the oil, natural gas, and fishing industries; it has these resources in abundance.	0
Q1262	Who controlled Alaska before US?	D1207	Alaska	D1207-4	Alaska was purchased from Russia on March 30, 1867, for $7.2 million ($ adjusted for inflation) at approximately two cents per acre ($4.74/km2).	1
Q1262	Who controlled Alaska before US?	D1207	Alaska	D1207-5	The land went through several administrative changes before becoming an organized (or incorporated) territory on May 11, 1912, and the 49th state of the U.S. on January 3, 1959.	0
Q1262	Who controlled Alaska before US?	D1207	Alaska	D1207-6	The name "Alaska" (Аляска) was already introduced in the Russian colonial period , when it was used only for the peninsula and is derived from the Aleut alaxsxaq, meaning "the mainland" or, more literally, "the object towards which the action of the sea is directed".	0
